toinc,ttotex
75812,64700
141260,145213
274548,234978
150566,157666
139146,149950
242197,235288
266131,183368
75129,76252
371616,372001
83963,102335
136032,111889
217771,226228
394092,332218
134496,131956
175012,181419
97855,91155
61276,51073
151341,138318
269883,271947
61734,57261
121755,114163
101939,106017
131920,115906
96084,97058
43823,43730
139985,170433
49009,46202
114615,91105
221928,252158
85815,75568
173187,115392
106526,113871
67780,63796
175482,132315
116146,117788
70078,67180
82085,81390
66410,70225
80006,81003
44851,46491
87017,83562
88805,91302
186116,174865
68531,72092
180292,180374
85552,89101
188916,186965
97562,106136
71872,79660
94835,113146
315475,272952
131842,118868
168177,188248
134015,133787
111849,132270
80347,79002
79890,78494
97222,81977
145640,149357
166505,201561
88810,94792
542576,391761
130667,127946
102218,100250
323835,248756
87413,87253
175808,215203
148300,153339
359566,324754
1928186,649775
387378,215257
442226,339349
117170,124259
212021,187939
89924,88610
572019,504302
262214,207180
441100,459816
83870,85740
187296,217822
114760,112985
120170,92619
100969,103931
178665,169677
100667,90930
61690,76067
93227,81363
29746,27905
98188,98464
121358,118960
48002,45353
132420,137930
131425,125840
170606,216789
156970,149921
92996,73401
38222,37642
71082,66325
83215,81543
795230,777889
118414,110612
88350,74969
62879,58846
611446,343425
45019,43805
107471,110130
381332,139059
110019,103753
126818,145004
121500,122244
67848,80381
76113,91214
140599,179270
180600,167435
70636,69053
260510,236935
161916,162170
94553,101207
93955,98237
245887,191994
121380,113089
677912,610969
63335,62932
95280,105655
672074,573723
212540,226453
143069,156338
105232,89472
353807,308673
572818,514592
132041,126421
77252,79816
28880,29262
94219,90894
73950,74072
74865,78622
289331,260287
48715,59972
183947,170655
77358,76525
47996,65870
135346,135222
132890,148015
62869,66560
131926,128190
95827,98288
67926,75552
117575,100951
117321,118121
178128,219771
171439,169465
149837,116957
73998,69384
476879,376844
42068,43010
250285,202215
103327,94222
62414,60087
63673,65232
152410,169768
303779,325934
80041,90003
171453,138290
55851,67530
132135,147259
94259,103898
94306,78198
70133,67434
94775,146541
113300,119205
150077,125652
55265,41164
131897,128645
150371,148843
91876,88833
79568,84392
333358,283786
74449,71097
102560,122767
173161,148824
447447,423782
131961,145397
178984,168199
114201,124089
185440,223739
149899,126251
207934,194077
128425,151730
188183,182353
88959,117184
130258,122762
135431,81719
87370,85154
99934,90502
1003400,911257
80637,82390
564593,227939
237078,220775
195336,134096
95679,109145
1365281,792381
118459,142583
1933678,1373058
348602,376011
87865,84762
113880,126865
71575,73576
211469,197375
97309,97274
146775,153067
133427,127586
259815,270647
676707,380795
661999,555771
465720,264618
364732,326745
249314,222270
154834,156331
63057,57163
191798,182397
132457,137489
112346,134029
196283,193770
86918,96949
119039,109191
75607,73158
229879,181544
54350,54814
56870,53008
54217,62812
78035,79433
50393,53406
79067,79534
43517,51292
50733,48455
52730,51728
72005,57287
35505,33628
52097,43833
75660,53755
89110,82443
65575,60971
65925,67825
46250,50893
51880,50937
511796,478666
425159,377234
77229,79202
319105,251227
181260,137244
89978,96110
247915,209274
113692,128543
268100,220232
1276698,801594
162672,160654
706152,507207
348920,304351
301480,291189
236453,256795
110360,94819
114865,114457
74856,72583
155918,140062
115967,113722
384583,340132
50919,50197
157166,151719
140592,142623
88618,86267
65921,70954
102575,139818
157566,126775
222206,219986
120924,155515
65340,65654
92758,80262
215623,190139
64279,63319
52762,45993
85674,87811
160466,133208
81319,77381
99774,105911
81267,83293
120049,119395
501200,380447
152996,159492
245135,199914
121063,103530
81343,74039
425437,306241
357911,204095
104592,124079
113755,99940
130405,141696
115967,127939
103919,165995
231195,204377
39170,35004
76990,76071
186792,178202
78857,73967
105476,105519
87652,89614
139340,132437
102815,90462
142220,121075
96533,103114
72052,77495
135152,120880
187382,135013
82636,91732
111643,75097
130090,139314
102490,104862
70803,73781
78360,112848
127300,104131
48150,54136
54785,49660
184948,213174
165429,159814
159222,200079
139285,146580
265604,182802
232552,269565
111572,101710
203124,203417
158436,155415
196714,161480
160148,141983
88308,90694
74066,58739
254294,252281
92379,92546
121462,121485
115108,100998
42146,43209
71087,55491
90513,93138
89795,81763
51609,50207
89867,92140
82335,81174
43260,43105
67708,67436
130319,111346
201189,196939
61359,63474
63226,64318
77510,78390
70186,68936
56073,65193
234758,265350
128390,119778
367289,376758
52210,56238
89161,104173
112991,107069
87916,116719
118340,135556
158205,155825
153779,138143
376285,344690
27870,32254
260000,276392
102147,104512
228530,256332
72683,72978
116338,115246
143458,143240
150254,144036
177976,166371
111187,113274
70794,68657
107360,87129
425455,335444
828095,521997
406030,320257
99640,103661
167780,159792
97278,95010
157250,161697
184278,188705
54083,54577
70945,70889
188419,165712
28336,28323
195296,250194
172800,146263
52761,50722
109809,110867
192790,235886
84758,85522
87752,90270
140149,131458
107094,107619
125931,132367
133308,138262
193472,200807
143922,153485
98898,101916
85716,86095
138532,140090
241165,236765
131769,129559
123924,128467
174405,168655
272144,224919
133406,148824
224440,193321
61395,60279
152435,146393
200270,129693
112558,115343
104549,113451
173352,170039
159980,150038
91750,96385
111268,115985
114230,114162
84010,91355
87585,86535
100015,100534
195489,195497
150132,160135
157738,162053
101764,118574
177903,182066
118412,114755
90460,91893
187142,185448
54058,60194
175443,173321
38464,39764
52330,52636
101854,107589
96374,112309
607728,618161
44940,47295
96552,128227
254180,260868
68290,64919
53500,53843
109900,116610
166074,140013
60130,68721
140385,116892
69337,70646
72767,59434
197929,166845
108911,101719
102246,73095
45382,48502
75615,58677
147644,144506
110037,111767
56395,58931
172931,161335
49222,77621
96142,117466
83191,80596
116102,113956
68267,88008
125431,131002
143707,162863
74068,80753
159741,154047
117884,103502
73272,82764
91808,83821
24849,25128
68151,84957
152126,182786
114633,137876
56211,76296
71014,99442
96330,115679
59649,89169
69744,82340
162863,146596
144628,88505
99809,126157
69103,88596
139132,131887
47607,51149
96560,98337
41942,43871
96928,95689
84948,88378
133258,133153
119634,116342
108160,104382
193894,212156
139445,136519
165808,146964
432214,371398
307911,305513
66938,64145
113051,113346
180815,163694
229942,195421
44814,34558
167679,130448
114110,102389
579087,414731
381261,325844
383628,392775
188290,173886
77015,82180
152613,141787
168331,165741
160978,165846
4497165,751439
390526,391778
167422,188583
181310,206714
187022,164972
84278,84733
88863,83971
122840,121603
89413,86646
179980,191989
68517,67496
116591,112019
166682,163747
87190,82964
320000,275723
422283,297631
159487,159472
90189,78589
105345,103824
318048,316609
128230,123988
37628,43114
56616,52518
135171,160282
178793,163425
330984,297339
115262,119044
114562,115552
78751,84712
69134,72235
79364,82981
315522,315106
89680,88171
389815,354364
387664,378146
221765,192003
166678,166005
486335,490976
322632,303237
104500,104621
327753,297039
293822,280940
500000,406893
127142,168686
146228,164510
149415,160208
72808,74565
53664,52751
263758,251873
293041,355179
110740,107937
133478,135625
253380,234720
302342,288823
186608,183901
110810,103722
111722,97392
188210,190751
111326,102513
69128,54309
169432,165735
87335,88979
110271,102243
152625,122895
254691,232192
454550,324210
85200,89144
57365,43725
388360,361417
200439,198809
134390,132500
140865,127037
82245,79520
110701,101117
94790,89732
545652,288665
111866,98014
123920,113662
141917,173625
82776,124152
110854,103427
179972,145111
109352,106373
171060,203783
84190,105267
101704,110903
44400,42072
106444,80476
190102,182971
569551,463796
295280,319106
158896,139551
93605,85767
107176,118879
116500,111845
156755,165933
136785,146122
179375,176556
204103,224080
401529,382709
100034,105418
783294,723677
299602,309120
293053,172743
74038,81408
237204,240006
281694,239480
243338,216572
1960176,1214998
72954,71394
93457,99019
481205,396613
160793,161111
892826,897757
1886730,1299831
423600,375777
96914,101483
125871,110008
103501,109370
33037,31523
541512,500129
49331,51025
102285,109500
150647,171792
58000,54928
103372,108082
146194,157814
123295,136715
100659,103107
82957,80741
205492,211489
73887,83005
61396,68585
36261,35506
124830,140652
97244,107325
110156,109635
142584,148635
123684,115284
62054,65790
100059,93522
91420,98378
64519,76002
130116,138716
113748,125007
66857,66989
110750,114024
163055,160993
99790,119969
91801,104461
275579,232573
86732,99024
82806,79566
299708,219658
174470,162105
238964,207414
91650,84180
140205,130119
149721,158640
161522,145410
175027,175079
575217,369825
157261,147084
250154,135936
93688,102577
193850,151157
237940,201850
134307,130889
91310,72340
166886,187554
73825,93168
78751,59322
28225,26968
301144,261693
125806,118734
115757,106408
72461,71006
266960,248921
62445,64909
90344,83722
46770,60215
102208,136444
319520,261340
122432,114144
69403,70183
51878,52526
144824,91155
267389,220587
154590,168909
224546,166206
145376,146829
80488,79730
227177,218782
171208,151348
109735,105825
307111,325006
152050,135935
230568,197710
186950,149420
112065,90029
377991,361322
114523,115397
155868,166204
118482,135309
98077,99092
26804,28949
92956,92766
95647,104708
103817,101876
159562,161463
41378,40878
92776,75397
93628,92087
59998,77987
89367,89587
96430,98416
56246,53313
91357,94654
66548,66205
68847,75972
112211,128471
111101,99711
58656,79839
125133,123164
82075,87027
94485,102249
69809,69514
92734,103552
78499,76921
73467,90779
86032,55101
93204,50176
76300,63459
39350,30481
1209282,492095
54690,49754
79522,106399
113308,92601
77440,83486
127777,82276
57440,48691
51008,95774
120967,109499
40510,90848
389600,341211
254361,138690
315544,212222
159565,131487
31164,32255
104860,99596
181252,140345
132535,115376
187740,172973
140123,201584
183565,127933
44200,32008
505601,664116
229552,121096
59145,71285
106424,145077
794824,662207
93037,104931
402532,237016
137459,149912
116127,211279
378374,324303
57960,91789
78810,80461
60347,56791
46555,62876
43952,70331
217236,216512
164599,156977
93202,93372
92031,125123
165214,172712
277291,333212
127018,94467
106942,104700
72666,89882
145823,166841
634420,941364
93998,71542
60417,73517
71727,91477
183467,161993
81611,124216
78618,83117
